Debit horaire;Heure;Etat trafic;Taux d'occupation
394.0;20;Inconnu;0.0
0.0;20;Pré-saturé;16.43389
0.0;20;Fluide;3.66111
0.0;20;Fluide;1.58111
253.0;20;Fluide;2.39389
0.0;20;Fluide;5.84278
389.0;20;Inconnu;0.0
462.0;20;Fluide;6.78667
0.0;20;Fluide;4.865
398.0;20;Fluide;4.38167
504.0;20;Fluide;5.52334
462.0;20;Fluide;12.56833
966.0;20;Pré-saturé;15.85278
853.0;20;Fluide;1.22667
315.0;20;Inconnu;0.0
0.0;20;Fluide;0.00556
315.0;20;Fluide;3.37167
0.0;20;Fluide;5.275
21.0;20;Inconnu;0.0
134.0;20;Fluide;1.07389
252.0;20;Inconnu;0.0
292.0;20;Fluide;2.945
134.0;20;Fluide;1.44833
149.0;20;Fluide;2.17445
135.0;20;Fluide;4.30778
628.0;20;Inconnu;0.0
160.0;20;Fluide;2.35222
462.0;20;Fluide;6.21667
0.0;20;Fluide;2.89445
399.0;20;Inconnu;0.0
212.0;20;Fluide;3.95278
0.0;20;Fluide;2.66
0.0;20;Fluide;2.89167
58.0;20;Inconnu;0.0
0.0;20;Fluide;2.41833
193.0;20;Fluide;2.83778
193.0;20;Inconnu;0.0
238.0;20;Fluide;3.66778
99.0;20;Fluide;10.38111
294.0;20;Inconnu;0.0
0.0;20;Fluide;1.11
99.0;20;Fluide;1.79556
1103.0;20;Fluide;7.73
130.0;20;Fluide;1.33667
90.0;20;Fluide;0.32889
0.0;20;Fluide;0.57111
158.0;20;Fluide;0.96778
344.0;20;Fluide;4.75
344.0;20;Fluide;8.53389
416.0;20;Fluide;0.57111
178.0;20;Fluide;0.12222
416.0;20;Fluide;2.75333
194.0;20;Inconnu;0.0
416.0;20;Fluide;3.225
90.0;20;Fluide;0.41278
0.0;20;Fluide;2.38278
224.0;20;Fluide;1.14278
155.0;20;Fluide;0.04556
135.0;20;Fluide;0.75223
374.0;20;Fluide;2.86222
3784.0;20;Pré-saturé;15.1
3485.0;20;Fluide;13.2
299.2;20;Inconnu;0.0
149.6;20;Inconnu;0.0
0.0;20;Fluide;6.60389
3513.0;20;Fluide;12.6
0.0;20;Fluide;1.88834
2647.0;20;Fluide;8.9
2438.0;20;Fluide;8.65
104.0;20;Fluide;0.43833
90.0;20;Fluide;0.41333
654.0;20;Fluide;11.65722
104.0;20;Fluide;1.30667
2602.0;20;Fluide;9.1
2101.0;20;Fluide;7.4
4740.0;20;Pré-saturé;15.8
227.0;20;Fluide;0.45389
183.0;20;Fluide;1.02667
114.4;20;Fluide;2.02889
87.0;20;Fluide;2.91556
127.0;20;Fluide;1.71445
301.0;20;Fluide;3.15056
124.0;20;Fluide;5.13222
218.0;20;Inconnu;0.0
542.0;20;Fluide;3.03722
198.0;20;Fluide;3.15945
724.0;20;Fluide;10.96945
409.0;20;Fluide;5.59167
409.0;20;Fluide;5.30667
230.0;20;Fluide;1.96945
461.0;20;Fluide;3.26667
209.0;20;Inconnu;0.0
209.0;20;Fluide;1.65167
359.0;20;Fluide;3.59945
357.0;20;Fluide;6.73334
374.0;20;Fluide;4.38389
169.0;20;Fluide;2.14445
125.0;20;Fluide;2.23889
157.0;20;Inconnu;0.0
0.0;20;Fluide;2.95333
1191.0;20;Inconnu;0.0
295.0;20;Pré-saturé;21.73
2984.0;20;Fluide;8.95
2561.0;20;Fluide;6.95
0.0;20;Fluide;5.15
3508.0;20;Fluide;14.75
66.0;20;Inconnu;0.0
538.0;20;Fluide;5.46556
81.0;20;Fluide;1.56333
0.0;20;Fluide;7.90445
286.0;20;Fluide;1.02056
3585.0;20;Pré-saturé;15.35
735.0;20;Fluide;4.87722
38.0;20;Fluide;0.63833
0.0;20;Fluide;1.05
0.0;20;Fluide;12.05
2628.0;20;Pré-saturé;19.15
5067.0;20;Pré-saturé;17.45
49.0;20;Fluide;0.69611
49.0;20;Fluide;0.87778
0.0;20;Fluide;12.835
30.0;20;Fluide;0.22445
889.0;20;Fluide;4.65
295.0;20;Fluide;3.5
2856.0;20;Fluide;6.4
604.0;20;Fluide;2.8
1985.0;20;Fluide;10.95
0.0;20;Fluide;6.6
5447.0;20;Fluide;12.15
2467.0;20;Fluide;6.5
3665.0;20;Fluide;10.45
3962.0;20;Fluide;11.3
4665.0;20;Pré-saturé;16.8
4475.0;20;Pré-saturé;16.85
668.0;20;Fluide;3.5
522.0;20;Fluide;2.45
4183.0;20;Fluide;11.5
4228.0;20;Fluide;8.95
3952.0;20;Fluide;10.5
0.0;20;Fluide;13.45
0.0;20;Fluide;9.5
4687.0;20;Fluide;10.65
2308.0;20;Fluide;5.85
3847.0;20;Fluide;11.05
177.0;20;Fluide;1.96
84.0;20;Fluide;0.34889
357.0;20;Inconnu;0.0
1036.0;20;Fluide;2.70556
0.0;20;Fluide;0.57056
78.0;20;Fluide;1.61611
204.0;20;Inconnu;0.0
4392.0;20;Fluide;13.55
4720.0;20;Pré-saturé;15.65
0.0;20;Pré-saturé;17.7
5164.0;20;Fluide;12.85
5272.0;20;Pré-saturé;16.7
5031.0;20;Pré-saturé;15.5
5219.0;20;Pré-saturé;16.45
160.0;20;Fluide;0.48
0.0;20;Fluide;0.53944
542.0;20;Fluide;0.53944
4788.0;20;Pré-saturé;16.5
125.0;20;Fluide;0.78834
210.0;20;Fluide;1.95556
235.0;20;Fluide;3.10611
265.0;20;Fluide;1.94334
423.0;20;Fluide;2.61389
75.0;20;Fluide;1.64333
75.0;20;Fluide;1.74167
0.0;20;Fluide;1.18667
248.0;20;Fluide;5.17056
0.0;20;Fluide;0.83944
158.0;20;Fluide;1.20111
0.0;20;Fluide;1.26722
0.0;20;Fluide;0.71445
158.0;20;Fluide;0.81445
564.0;20;Fluide;2.45333
542.0;20;Fluide;3.29667
3282.0;20;Fluide;8.15
0.0;20;Fluide;4.51056
2909.0;20;Fluide;7.6
587.0;20;Fluide;3.11445
0.0;20;Fluide;6.2
499.0;20;Fluide;6.34
248.0;20;Inconnu;0.0
499.0;20;Inconnu;0.0
0.0;20;Fluide;13.5
619.0;20;Fluide;7.5
0.0;20;Fluide;9.73445
0.0;20;Fluide;2.0
0.0;20;Fluide;7.6
186.0;20;Fluide;1.05
394.0;20;Fluide;1.95
137.0;20;Fluide;0.6
0.0;20;Fluide;7.09611
1553.0;20;Fluide;10.1
0.0;20;Fluide;2.2
0.0;20;Fluide;2.7
157.0;20;Fluide;7.20667
99.0;20;Fluide;1.145
294.0;20;Fluide;2.47056
178.0;20;Fluide;0.02278
357.0;20;Fluide;1.49555
100.0;20;Fluide;2.87056
268.0;20;Fluide;3.13
329.0;20;Fluide;4.03278
234.0;20;Fluide;2.32667
475.0;20;Fluide;7.08834
329.0;20;Fluide;2.32667
578.0;20;Fluide;1.27833
85.0;20;Fluide;9.08112
286.0;20;Fluide;10.06778
266.0;20;Inconnu;0.0
592.0;20;Fluide;5.97667
78.0;20;Fluide;10.54222
210.0;20;Fluide;7.51778
390.0;20;Fluide;1.55333
100.0;20;Inconnu;0.0
0.0;20;Fluide;2.96611
124.0;20;Inconnu;0.0
592.0;20;Fluide;5.29056
207.0;20;Fluide;7.07333
210.0;20;Fluide;3.74611
207.0;20;Fluide;2.095
160.0;20;Fluide;4.16222
160.0;20;Fluide;3.40056
160.0;20;Fluide;2.43445
171.0;20;Fluide;4.84222
171.0;20;Fluide;4.59278
171.0;20;Fluide;5.24222
0.0;20;Fluide;5.78111
514.0;20;Inconnu;0.0
578.0;20;Fluide;5.51222
233.0;20;Fluide;3.535
233.0;20;Inconnu;0.0
233.0;20;Fluide;4.53278
100.0;20;Fluide;2.85223
213.0;20;Fluide;1.47722
273.0;20;Fluide;2.05445
0.0;20;Fluide;6.30556
336.0;20;Fluide;3.61
952.0;20;Fluide;8.09778
292.0;20;Fluide;3.32111
367.0;20;Fluide;1.40334
172.0;20;Inconnu;0.0
295.0;20;Fluide;6.07222
163.0;20;Fluide;0.60222
172.0;20;Fluide;3.66445
0.0;20;Fluide;2.08389
190.0;20;Fluide;2.28
367.0;20;Fluide;7.96389
367.0;20;Fluide;6.01667
190.0;20;Fluide;0.71722
190.0;20;Fluide;4.94056
377.0;20;Fluide;5.27944
199.0;20;Fluide;6.37889
394.0;20;Fluide;4.84112
163.0;20;Fluide;1.80611
0.0;20;Fluide;1.45222
394.0;20;Fluide;2.54333
292.0;20;Inconnu;0.0
172.0;20;Fluide;6.41278
0.0;20;Pré-saturé;17.20111
0.0;20;Pré-saturé;18.15556
0.0;20;Pré-saturé;19.99722
11.0;20;Fluide;4.94056
160.0;20;Fluide;2.63389
0.0;20;Fluide;0.07333
0.0;20;Fluide;5.84445
172.0;20;Fluide;2.25278
204.0;20;Fluide;2.75611
244.0;20;Fluide;0.71167
113.0;20;Fluide;1.19889
0.0;20;Fluide;2.21055
113.0;20;Fluide;0.35945
0.0;20;Fluide;9.05
86.0;20;Fluide;0.72611
86.0;20;Fluide;0.33222
0.0;20;Fluide;0.56722
3714.0;20;Fluide;10.95
446.0;20;Fluide;3.84722
3207.0;20;Fluide;10.45
4216.0;20;Fluide;12.5
196.0;20;Fluide;2.64722
169.0;20;Fluide;0.27389
3964.0;20;Fluide;11.55
4701.0;20;Pré-saturé;15.2
579.0;20;Pré-saturé;28.085
151.0;20;Fluide;7.54944
498.0;20;Fluide;2.44
498.0;20;Pré-saturé;21.08167
0.0;19;Fluide;1.15
0.0;19;Inconnu;0.0
0.0;19;Pré-saturé;17.85
2854.0;19;Pré-saturé;21.5
5325.0;19;Pré-saturé;27.15
92.0;19;Fluide;1.14833
92.0;19;Fluide;1.55667
0.0;19;Fluide;1.13389
65.0;19;Fluide;0.51778
1393.0;19;Fluide;7.1
647.0;19;Fluide;7.45
5069.0;19;Pré-saturé;15.95
5126.0;19;Pré-saturé;15.6
5901.0;19;Fluide;14.4
92.0;19;Fluide;2.44222
4741.0;19;Fluide;12.75
930.0;19;Fluide;4.0
0.0;19;Pré-saturé;15.0
6489.0;19;Pré-saturé;15.1
0.0;19;Pré-saturé;16.0
5384.0;19;Pré-saturé;16.9
5033.0;19;Saturé;34.2
0.0;19;Fluide;9.65
503.0;19;Fluide;2.6
4505.0;19;Fluide;9.2
5137.0;19;Fluide;14.7
2088.0;19;Saturé;34.25
4283.0;19;Fluide;11.3
4559.0;19;Fluide;12.25
5757.0;19;Fluide;10.0
3269.0;19;Fluide;8.6
5221.0;19;Pré-saturé;21.55
192.0;19;Fluide;1.87278
287.0;19;Fluide;2.97667
287.0;19;Fluide;1.36222
108.0;19;Fluide;0.57333
583.0;19;Fluide;2.905
583.0;19;Fluide;3.30833
511.0;19;Inconnu;0.0
173.0;19;Inconnu;0.0
130.0;19;Fluide;1.27722
215.0;19;Inconnu;0.0
215.0;19;Fluide;1.19333
1224.0;19;Fluide;2.00834
0.0;19;Fluide;1.02611
135.0;19;Fluide;1.19389
0.0;19;Fluide;10.88389
102.0;19;Fluide;2.62667
102.0;19;Fluide;2.28667
114.0;19;Inconnu;0.0
239.0;19;Fluide;3.57278
266.0;19;Inconnu;0.0
239.0;19;Inconnu;0.0
0.0;19;Fluide;4.33389
0.0;19;Fluide;3.68722
5259.0;19;Saturé;36.45
5675.0;19;Saturé;33.25
4999.0;19;Saturé;34.9
5541.0;19;Saturé;30.6
5984.0;19;Pré-saturé;21.1
5435.0;19;Saturé;30.4
0.0;19;Fluide;0.81278
871.0;19;Fluide;2.88333
0.0;19;Pré-saturé;28.22889
1072.0;19;Pré-saturé;28.22889
0.0;19;Pré-saturé;24.27334
398.0;19;Fluide;2.20389
430.0;19;Fluide;2.25056
4782.0;19;Saturé;35.0
218.0;19;Fluide;1.94278
492.0;19;Fluide;1.29167
542.0;19;Fluide;5.49889
218.0;19;Fluide;1.365
573.6;19;Inconnu;0.0
0.0;19;Fluide;5.80611
755.0;19;Fluide;13.16556
801.0;19;Fluide;6.31667
121.0;19;Fluide;3.44778
0.0;19;Fluide;2.105
185.0;19;Fluide;0.81723
185.0;19;Fluide;1.94445
0.0;19;Fluide;2.17945
0.0;19;Fluide;1.27111
185.0;19;Fluide;1.26111
680.0;19;Fluide;2.88333
1072.0;19;Fluide;4.47556
3887.0;19;Fluide;9.25
0.0;19;Fluide;5.09056
3829.0;19;Fluide;9.95
0.0;19;Fluide;10.2
3214.0;19;Pré-saturé;25.9
4132.0;19;Pré-saturé;17.35
0.0;19;Saturé;31.3
0.0;19;Fluide;2.7
726.0;19;Inconnu;0.0
726.0;19;Fluide;4.59667
0.0;19;Pré-saturé;19.3
0.0;19;Fluide;9.7
618.0;19;Fluide;7.56778
824.0;19;Fluide;3.19167
474.0;19;Fluide;6.4
373.0;19;Pré-saturé;17.62889
618.0;19;Inconnu;0.0
364.0;19;Pré-saturé;28.81389
419.0;19;Fluide;3.64167
4890.0;19;Fluide;14.35
734.0;19;Fluide;3.55
0.0;19;Fluide;10.75
4914.0;19;Fluide;13.05
5912.0;19;Pré-saturé;16.9
0.0;19;Pré-saturé;17.45
2224.0;19;Fluide;13.65
585.0;19;Fluide;2.35
1698.0;19;Fluide;10.9
0.0;19;Saturé;47.4
158.0;19;Fluide;1.30278
132.0;19;Fluide;1.69111
491.0;19;Fluide;1.83834
276.0;19;Fluide;3.29166
276.0;19;Inconnu;0.0
377.0;19;Pré-saturé;21.23556
610.0;19;Pré-saturé;27.25333
155.0;19;Fluide;2.42333
573.0;19;Fluide;3.54389
630.0;19;Fluide;11.40389
0.0;19;Fluide;11.40389
0.0;19;Fluide;3.10444
865.0;19;Fluide;9.845
706.0;19;Fluide;9.845
461.0;19;Inconnu;0.0
998.0;19;Fluide;10.90278
901.0;19;Fluide;8.19778
310.0;19;Inconnu;0.0
901.0;19;Fluide;10.90278
853.0;19;Fluide;12.07111
310.0;19;Pré-saturé;20.42889
508.0;19;Fluide;5.79945
299.0;19;Fluide;4.67889
299.0;19;Fluide;5.49667
0.0;19;Fluide;5.98389
595.0;19;Fluide;4.86778
0.0;19;Fluide;4.21
310.0;19;Fluide;6.27167
326.0;19;Inconnu;0.0
720.0;19;Pré-saturé;18.52778
324.0;19;Fluide;3.11222
228.0;19;Fluide;2.84723
0.0;19;Fluide;2.9
0.0;19;Fluide;1.71333
186.0;19;Inconnu;0.0
186.0;19;Fluide;4.76833
0.0;19;Fluide;1.48167
93.0;19;Fluide;4.35167
93.0;19;Fluide;3.48667
401.0;19;Fluide;9.29778
170.0;19;Inconnu;0.0
401.0;19;Fluide;8.94722
351.0;19;Inconnu;0.0
506.0;19;Fluide;5.07611
506.0;19;Fluide;4.27722
308.0;19;Fluide;4.84834
337.0;19;Fluide;6.21222
0.0;19;Fluide;6.37111
0.0;19;Fluide;4.235
0.0;19;Fluide;1.97555
158.0;19;Inconnu;0.0
0.0;19;Fluide;4.08611
273.0;19;Fluide;7.565
209.0;19;Fluide;4.71556
0.0;19;Fluide;8.41556
0.0;19;Fluide;3.37
209.0;19;Fluide;1.58055
0.0;19;Fluide;4.80556
0.0;19;Fluide;2.44556
176.0;19;Fluide;1.57222
4.0;19;Fluide;0.00722
214.0;19;Fluide;6.38722
453.0;19;Pré-saturé;24.40722
238.0;19;Fluide;3.245
673.5;19;Inconnu;0.0
422.0;19;Inconnu;0.0
0.0;19;Pré-saturé;20.13833
277.0;19;Fluide;1.55778
0.0;19;Fluide;4.74333
160.0;19;Fluide;5.27278
0.0;19;Fluide;1.76722
277.0;19;Fluide;2.58611
270.0;19;Fluide;4.74333
292.0;19;Bloqué;56.24667
451.0;19;Inconnu;0.0
93.0;19;Fluide;13.43723
0.0;19;Fluide;5.86778
446.0;19;Fluide;10.62445
451.0;19;Pré-saturé;16.41
659.0;19;Fluide;9.55111
857.0;19;Fluide;5.06722
0.0;19;Fluide;4.50445
1087.0;19;Pré-saturé;17.82056
952.0;19;Fluide;4.34056
263.0;19;Fluide;5.83389
378.0;19;Fluide;4.205
0.0;19;Fluide;7.22111
17.0;19;Inconnu;0.0
104.0;19;Fluide;1.24167
264.0;19;Fluide;12.795
0.0;19;Fluide;2.51889
0.0;19;Fluide;4.22334
263.0;19;Fluide;4.44445
401.0;19;Fluide;4.55445
263.0;19;Inconnu;0.0
778.0;19;Fluide;3.87167
261.0;19;Fluide;4.02722
0.0;19;Fluide;0.28778
343.0;19;Inconnu;0.0
401.0;19;Fluide;3.84278
0.0;19;Fluide;7.66278
207.0;19;Fluide;3.18445
207.0;19;Fluide;6.42889
936.0;19;Inconnu;0.0
184.0;19;Inconnu;0.0
184.0;19;Fluide;2.71889
557.0;19;Fluide;6.92556
0.0;19;Fluide;2.49445
0.0;19;Fluide;6.60722
499.0;19;Pré-saturé;15.54222
0.0;19;Fluide;1.44555
257.0;19;Inconnu;0.0
634.0;19;Inconnu;0.0
1230.0;19;Fluide;0.77223
469.0;19;Fluide;3.94
233.0;19;Inconnu;0.0
233.0;19;Fluide;4.49778
233.0;19;Fluide;0.63222
0.0;19;Fluide;2.68778
97.0;19;Inconnu;0.0
366.0;19;Inconnu;0.0
0.0;19;Fluide;1.20222
0.0;19;Fluide;5.91667
334.0;19;Fluide;5.34556
3296.0;19;Fluide;12.16556
630.0;19;Fluide;3.79167
69.5;19;Fluide;0.88667
0.0;19;Fluide;2.71111
0.0;19;Fluide;6.06834
239.0;19;Fluide;0.96667
10.0;19;Fluide;2.12167
713.0;19;Fluide;13.345
544.0;19;Saturé;40.65445
98.0;19;Inconnu;0.0
98.0;19;Fluide;2.13
246.0;19;Inconnu;0.0
146.0;19;Fluide;1.82333
0.0;19;Fluide;3.40611
0.0;19;Fluide;12.11889
232.0;19;Inconnu;0.0
959.0;19;Fluide;8.87
4984.0;19;Fluide;14.45
5677.0;19;Pré-saturé;19.55
502.0;19;Inconnu;0.0
0.0;19;Fluide;5.08556
0.0;19;Fluide;4.44389
0.0;19;Fluide;5.42667
344.0;19;Inconnu;0.0
886.0;19;Fluide;8.15611
0.0;19;Pré-saturé;18.09667
38.0;19;Fluide;0.67611
38.0;19;Fluide;7.45111
713.0;19;Fluide;1.68889
38.0;19;Fluide;8.30278
713.0;19;Fluide;2.50278
396.0;19;Fluide;0.13611
396.0;19;Fluide;7.98611
502.0;19;Fluide;4.69945
461.0;19;Fluide;2.61056
0.0;19;Saturé;32.8
228.0;19;Fluide;1.80667
152.0;19;Saturé;32.60389
257.0;19;Fluide;2.85167
678.0;19;Saturé;31.43944
182.0;19;Inconnu;0.0
139.0;19;Fluide;1.47389
257.0;19;Fluide;1.79334
1102.0;19;Fluide;4.61834
59.0;19;Pré-saturé;21.52389
673.0;19;Fluide;10.29389
121.0;19;Pré-saturé;19.86167
4336.0;19;Pré-saturé;15.35
688.0;19;Fluide;2.49389
401.0;19;Fluide;2.01555
401.0;19;Fluide;1.58056
688.0;19;Fluide;1.81667
121.0;19;Fluide;3.30445
52.0;19;Fluide;0.54611
483.0;19;Fluide;2.41834
362.0;19;Inconnu;0.0
0.0;19;Fluide;4.02389
0.0;19;Fluide;6.53111
1039.0;19;Pré-saturé;26.42834
0.0;19;Pré-saturé;17.20611
759.0;19;Pré-saturé;26.91667
676.0;19;Inconnu;0.0
932.0;19;Inconnu;0.0
380.0;19;Fluide;3.18889
664.0;19;Fluide;8.33333
1110.0;19;Fluide;3.66167
664.0;19;Inconnu;0.0
439.0;19;Fluide;9.07167
763.0;19;Fluide;2.72723
0.0;19;Fluide;2.19389
716.0;19;Inconnu;0.0
778.0;19;Inconnu;0.0
2449.0;19;Pré-saturé;17.07167
221.0;19;Fluide;1.44056
308.0;19;Fluide;9.24834
308.0;19;Inconnu;0.0
989.0;19;Fluide;13.22778
986.0;19;Fluide;10.63278
998.0;19;Fluide;6.10611
1513.0;19;Fluide;13.54445
248.0;19;Inconnu;0.0
425.0;19;Fluide;2.47445
425.0;19;Fluide;6.66778
425.0;19;Inconnu;0.0
308.0;19;Fluide;5.84778
287.0;19;Inconnu;0.0
108.0;19;Fluide;1.12722
287.0;19;Fluide;1.98611
655.0;19;Fluide;10.22833
0.0;19;Fluide;2.01167
324.0;19;Fluide;4.02
0.0;19;Fluide;2.58612
0.0;19;Fluide;4.68889
0.0;19;Fluide;9.34945
0.0;19;Fluide;3.59667
296.0;19;Fluide;4.585
232.0;19;Fluide;3.02167
324.0;19;Inconnu;0.0
224.0;19;Inconnu;0.0
458.0;19;Inconnu;0.0
378.0;19;Pré-saturé;15.44278
170.0;19;Fluide;3.98112
971.0;19;Fluide;9.51334
360.0;19;Fluide;3.98112
232.0;19;Fluide;6.06834
936.0;19;Fluide;8.07833
232.0;19;Fluide;0.49778
464.0;19;Fluide;6.03667
464.0;19;Fluide;5.01222
0.0;19;Fluide;1.78834
546.0;19;Fluide;1.77722
546.0;19;Inconnu;0.0
196.0;19;Fluide;3.5
479.0;19;Fluide;6.17389
165.0;19;Inconnu;0.0
759.0;19;Inconnu;0.0
352.0;19;Inconnu;0.0
572.0;19;Inconnu;0.0
572.0;19;Fluide;10.02445
620.0;19;Fluide;2.33222
212.0;19;Inconnu;0.0
422.0;19;Saturé;36.97556
200.0;19;Fluide;7.66945
667.0;19;Fluide;4.91
590.0;19;Pré-saturé;15.02111
501.0;19;Fluide;6.22056
505.0;19;Fluide;13.16834
493.0;19;Pré-saturé;24.23056
278.5;19;Inconnu;0.0
464.0;19;Fluide;9.18833
456.0;19;Fluide;13.46945
456.0;19;Inconnu;0.0
434.0;19;Fluide;11.41333
173.0;19;Fluide;3.78333
310.0;19;Fluide;0.82556
396.0;19;Fluide;7.22056
316.0;19;Fluide;5.60333
555.0;19;Fluide;10.77
333.0;19;Fluide;10.70444
772.0;19;Fluide;1.93
333.0;19;Fluide;5.95167
451.0;19;Fluide;10.61
555.0;19;Fluide;8.75222
451.0;19;Fluide;4.91778
0.0;19;Fluide;7.86556
0.0;19;Pré-saturé;20.175
0.0;19;Fluide;4.69167
0.0;19;Fluide;1.46722
0.0;19;Fluide;4.33278
303.0;19;Fluide;5.04722
227.0;19;Bloqué;71.855
3635.0;19;Fluide;10.4
4536.0;19;Fluide;12.85
0.0;19;Pré-saturé;16.5
5982.0;19;Pré-saturé;18.2
5124.0;19;Pré-saturé;15.8
339.0;19;Fluide;1.91889
0.0;19;Fluide;1.84889
175.0;19;Fluide;1.15278
1520.0;19;Fluide;3.07278
4939.0;19;Fluide;14.6
4363.0;19;Pré-saturé;18.95
3274.0;19;Fluide;10.35
3182.0;19;Fluide;8.1
5609.0;19;Pré-saturé;18.5
242.0;19;Fluide;5.17333
74.0;19;Fluide;0.69722
1262.0;19;Fluide;1.03055
171.0;19;Inconnu;0.0
2217.0;19;Fluide;7.63111
4592.0;19;Fluide;14.2
64.0;19;Fluide;3.205
1738.0;19;Fluide;9.8
2688.0;19;Fluide;9.84889
310.0;19;Fluide;0.265
436.0;19;Fluide;2.73278
219.0;19;Fluide;4.55222
219.0;19;Fluide;2.07278
436.0;19;Fluide;3.17611
660.0;19;Inconnu;0.0
660.0;19;Fluide;6.56278
0.0;19;Fluide;2.30722
0.0;19;Fluide;3.20111
379.0;19;Fluide;4.29556
379.0;19;Fluide;2.005
160.0;19;Inconnu;0.0
4268.0;19;Fluide;12.1
416.0;19;Fluide;5.04278
430.0;19;Fluide;3.74278
708.0;19;Inconnu;0.0
214.0;19;Fluide;3.49834
179.0;19;Fluide;3.42945
165.0;19;Fluide;1.31445
201.0;19;Fluide;2.87556
165.0;19;Fluide;1.90056
201.0;19;Inconnu;0.0
165.0;19;Fluide;9.45
0.0;19;Pré-saturé;19.11778
0.0;19;Fluide;1.60611
35.0;19;Fluide;0.0
277.0;19;Fluide;3.59334
339.0;19;Fluide;2.64667
175.0;19;Inconnu;0.0
273.0;19;Fluide;0.82778
0.0;19;Fluide;4.20056
273.0;19;Inconnu;0.0
334.0;19;Fluide;3.78278
779.0;19;Pré-saturé;15.15945
603.0;19;Fluide;7.44222
3402.0;19;Fluide;13.35
3178.0;19;Fluide;14.0
869.0;19;Fluide;13.20667
0.0;19;Fluide;7.69445
869.0;19;Fluide;5.89833
337.0;19;Inconnu;0.0
497.0;19;Inconnu;0.0
337.0;19;Fluide;5.115
337.0;19;Fluide;6.89389
325.0;19;Inconnu;0.0
54.0;19;Inconnu;0.0
401.0;19;Fluide;5.49723
0.0;19;Fluide;6.89111
401.0;19;Inconnu;0.0
688.0;19;Inconnu;0.0
401.0;19;Fluide;1.96111
0.0;19;Fluide;12.34722
959.0;19;Fluide;9.96778
959.0;19;Fluide;12.01278
280.0;19;Inconnu;0.0
511.0;19;Fluide;6.26167
0.0;19;Pré-saturé;25.73334
1010.0;19;Fluide;6.45
32.0;19;Fluide;0.65
0.0;19;Fluide;5.6
2147.0;19;Fluide;14.95
2130.0;19;Fluide;10.8
0.0;19;Fluide;6.0
284.0;19;Fluide;0.635
284.0;19;Fluide;1.10667
284.0;19;Fluide;1.28944
659.0;19;Pré-saturé;21.69167
0.0;19;Fluide;2.46778
1230.0;19;Fluide;0.0
356.0;19;Fluide;1.88667
302.0;19;Fluide;2.61167
317.0;19;Inconnu;0.0
302.0;19;Fluide;3.06111
317.0;19;Fluide;1.01722
377.0;19;Fluide;0.08889
4950.0;19;Fluide;11.65
5267.0;19;Fluide;11.6
592.0;19;Fluide;3.12833
5787.0;19;Pré-saturé;16.05
6390.0;19;Pré-saturé;15.2
813.0;19;Fluide;2.82389
592.0;19;Saturé;32.50389
156.0;19;Fluide;1.04223
156.0;19;Inconnu;0.0
377.0;19;Fluide;0.63945
582.0;19;Fluide;7.97945
592.0;19;Fluide;4.04222
21.0;19;Inconnu;0.0
21.0;19;Fluide;9.80834
501.0;19;Fluide;2.52445
507.0;19;Fluide;5.065
506.0;19;Inconnu;0.0
555.0;19;Fluide;4.69945
853.0;19;Fluide;5.84056
118.0;19;Fluide;2.63278
0.0;19;Fluide;7.07778
228.0;19;Fluide;9.18333
512.0;19;Pré-saturé;16.74445
559.0;19;Fluide;3.85
546.0;19;Fluide;6.005
498.0;19;Fluide;2.76722
906.0;19;Fluide;0.925
104.0;19;Inconnu;0.0
0.0;19;Fluide;3.92223
267.0;19;Inconnu;0.0
0.0;19;Fluide;3.9
352.0;19;Fluide;4.915
352.0;19;Fluide;4.35667
620.0;19;Inconnu;0.0
620.0;19;Fluide;5.90556
266.0;19;Fluide;10.60611
159.0;19;Bloqué;80.59333
266.0;19;Fluide;4.275
932.0;19;Fluide;6.47389
766.0;19;Inconnu;0.0
442.0;19;Inconnu;0.0
114.0;19;Fluide;2.62389
70.0;19;Fluide;5.96334
66.0;19;Fluide;1.27611
209.0;19;Fluide;5.195
220.5;19;Inconnu;0.0
334.5;19;Fluide;4.06778
0.0;19;Fluide;5.225
0.0;19;Fluide;2.1
0.0;19;Fluide;1.12778
0.0;19;Fluide;7.31555
0.0;19;Fluide;1.51556
0.0;19;Fluide;2.15111
0.0;19;Fluide;3.92222
0.0;19;Fluide;4.84445
0.0;19;Fluide;5.01111
304.0;19;Fluide;3.23278
998.0;19;Fluide;7.30278
0.0;19;Fluide;6.05222
1117.0;19;Fluide;6.69778
1117.0;19;Pré-saturé;21.61944
93.0;19;Fluide;4.83556
0.0;19;Fluide;6.87889
93.0;19;Fluide;10.17722
86.0;19;Fluide;10.17722
73.0;19;Fluide;3.69167
125.0;19;Fluide;3.85722
56.0;19;Fluide;3.69167
324.0;19;Pré-saturé;19.35222
338.0;19;Fluide;4.98778
311.0;19;Inconnu;0.0
0.0;19;Fluide;5.50055
11.0;19;Fluide;7.43611
0.0;19;Fluide;4.22056
784.0;19;Fluide;5.50055
784.0;19;Inconnu;0.0
111.0;19;Inconnu;0.0
489.0;19;Fluide;2.80556
0.0;19;Fluide;3.27111
576.0;19;Inconnu;0.0
1414.0;19;Saturé;36.34445
1414.0;19;Pré-saturé;19.15833
0.0;19;Saturé;36.34445
512.0;19;Fluide;2.90834
